"id","attributes","description","image_urls","price","product_id","product_name","stock","category_id","version"
"245","{""brand"": ""Doğtaş"", ""color"": ""Light Grey"", ""model"": ""Brita"", ""material"": ""Linen Blend"", ""dimensions"": ""235x95x80 cm"", ""categoryType"": ""Sofa"", ""seatingCapacity"": ""3-Seater""}","Offering a sophisticated silhouette, the Brita Sofa stands out with its curved armrests, premium linen-texture fabric, and ergonomic lumbar support cushions.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Sofa/Do%C4%9Fta%C5%9F_Brita_3'l%C3%BC_Koltuk/Do%C4%9Fta%C5%9F_Brita_3'l%C3%BC_Koltuk_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Sofa/Do%C4%9Fta%C5%9F_Brita_3'l%C3%BC_Koltuk/Do%C4%9Fta%C5%9F_Brita_3'l%C3%BC_Koltuk_3.jpg""]","26500.00","s6L7eOppNrsOupe","Doğtaş Brita 3'lü Koltuk",20,"25","1"
"246","{""brand"": ""IKEA"", ""color"": ""Skiftebo Dark Grey"", ""model"": ""FRIHETEN"", ""material"": ""100% Polyester"", ""dimensions"": ""230x151x66 cm"", ""categoryType"": ""Corner Sofa Bed"", ""seatingCapacity"": ""L-Shape 3-Seater""}","This sofa converts quickly and easily into a spacious bed when you remove the back cushions and pull out the underframe. Includes a built-in storage space under the chaise longue.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Sofa/IKEA_FRIHETEN_K%C3%B6%C5%9Feli_Yatakl%C4%B1_Kanepe/IKEA_FRIHETEN_K%C3%B6%C5%9Feli_Yatakl%C4%B1_Kanepe_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Sofa/IKEA_FRIHETEN_K%C3%B6%C5%9Feli_Yatakl%C4%B1_Kanepe/IKEA_FRIHETEN_K%C3%B6%C5%9Feli_Yatakl%C4%B1_Kanepe_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Sofa/IKEA_FRIHETEN_K%C3%B6%C5%9Feli_Yatakl%C4%B1_Kanepe/IKEA_FRIHETEN_K%C3%B6%C5%9Feli_Yatakl%C4%B1_Kanepe_3.jpg""]","19999.00","MrYQ81gFzuqX5yt","IKEA FRIHETEN Köşeli Yataklı Kanepe",50,"25","1"
"247","{""brand"": ""Mudo Concept"", ""color"": ""Vintage Brown"", ""model"": ""Loft"", ""material"": ""Faux Leather, Metal Frame"", ""dimensions"": ""220x100x75 cm"", ""categoryType"": ""Sofa"", ""seatingCapacity"": ""3-Seater""}","Perfect for industrial and rustic interiors. The Loft sofa features high-quality distressed faux leather, deep seating, and sleek matte black metal legs for a bold statement.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Sofa/Mudo_Concept_Loft_3'l%C3%BC_Kanepe/Mudo_Concept_Loft_3'l%C3%BC_Kanepe_3.jpg""]","45999.00","WLFJy2M0589HHGQ","Mudo Concept Loft 3'lü Kanepe",10,"25","1"
"248","{""brand"": ""Lazzoni"", ""color"": ""Off-White"", ""model"": ""Gola"", ""material"": ""Bouclé Fabric, Goose Down Fill"", ""dimensions"": ""240x105x70 cm"", ""categoryType"": ""Sofa"", ""seatingCapacity"": ""3-Seater""}","A masterpiece of modern Italian design. The Gola Sofa offers unparalleled comfort with its goose down filling and modular structure, wrapped in top-tier breathable bouclé fabric.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Sofa/Lazzoni_Gola_3'l%C3%BC_Koltuk/Lazzoni_Gola_3'l%C3%BC_Koltuk_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Sofa/Lazzoni_Gola_3'l%C3%BC_Koltuk/Lazzoni_Gola_3'l%C3%BC_Koltuk_2.jpg""]","65000.00","WC2hXEw0QdXaVYE","Lazzoni Gola 3'lü Koltuk",8,"25","1"
"249","{""brand"": ""Kelebek Mobilya"", ""color"": ""Teal"", ""model"": ""Martha"", ""material"": ""Woven Fabric, Walnut Legs"", ""dimensions"": ""215x88x85 cm"", ""categoryType"": ""Sofa"", ""seatingCapacity"": ""3-Seater""}","Drawing inspiration from retro mid-century designs, the Martha Sofa features elegant button-tufted backrests, warm walnut-finished wooden legs, and an incredibly soft seating surface.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Sofa/Kelebek_Mobilya_Martha_3'l%C3%BC_Koltuk/Kelebek_Mobilya_Martha_3'l%C3%BC_Koltuk_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Sofa/Kelebek_Mobilya_Martha_3'l%C3%BC_Koltuk/Kelebek_Mobilya_Martha_3'l%C3%BC_Koltuk_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Sofa/Kelebek_Mobilya_Martha_3'l%C3%BC_Koltuk/Kelebek_Mobilya_Martha_3'l%C3%BC_Koltuk_3.jpg""]","24500.00","l7gc3KAImKec0O5","Kelebek Mobilya Martha 3'lü Koltuk",30,"25","1"
"250","{""brand"": ""Philips"", ""model"": ""EP5447/90"", ""power"": ""1500 W"", ""capacity"": ""1.8 L"", ""deviceType"": ""Espresso Machine"", ""specialFeature"": ""LatteGo Milk System""}","Make 12 delicious coffees from fresh beans, easier than ever. The intuitive display allows you to adjust the strength and quantity of your beverage, while the LatteGo system provides silky smooth milk froth.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Kitchen/Philips_5400_Series_Fully_Automatic_Espresso_Machine/Philips_5400_Series_Fully_Automatic_Espresso_Machine_1.webp"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Kitchen/Philips_5400_Series_Fully_Automatic_Espresso_Machine/Philips_5400_Series_Fully_Automatic_Espresso_Machine_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Kitchen/Philips_5400_Series_Fully_Automatic_Espresso_Machine/Philips_5400_Series_Fully_Automatic_Espresso_Machine_3.jpg""]","28999.00","rbFm3vcIjJoTEuZ","Philips 5400 Series Fully Automatic Espresso Machine",25,"26","1"
"251","{""brand"": ""Philips"", ""model"": ""HD9867/90"", ""power"": ""2225 W"", ""capacity"": ""7.3 L"", ""deviceType"": ""Airfryer"", ""specialFeature"": ""Smart Sensing Technology""}","Maximum taste, minimum fat. The Philips Airfryer XXL uses hot air to fry your favorite foods with little or no added oil. Fat Removal technology separates and captures excess fat.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Kitchen/Philips_Premium_Airfryer_XXL/Philips_Premium_Airfryer_XXL_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Kitchen/Philips_Premium_Airfryer_XXL/Philips_Premium_Airfryer_XXL_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Kitchen/Philips_Premium_Airfryer_XXL/Philips_Premium_Airfryer_XXL_3.jpg""]","8499.00","ghmLKBnZLbPluAk","Philips Premium Airfryer XXL",40,"26","1"
"252","{""brand"": ""KitchenAid"", ""color"": ""Empire Red"", ""model"": ""Artisan 5KSM125"", ""power"": ""300 W"", ""capacity"": ""4.8 L"", ""deviceType"": ""Stand Mixer""}","The iconic stand mixer that makes every baking task a breeze. Features a tilt-head design, 10 speeds, and a 4.8L stainless steel bowl, perfect for making everything from fresh pasta to bread dough.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Kitchen/KitchenAid_Artisan_Series_Tilt-Head_Stand_Mixer/KitchenAid_Artisan_Series_Tilt-Head_Stand_Mixer_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Kitchen/KitchenAid_Artisan_Series_Tilt-Head_Stand_Mixer/KitchenAid_Artisan_Series_Tilt-Head_Stand_Mixer_3.jpg""]","24999.00","7VaCjXPH5OfKKR8","KitchenAid Artisan Series Tilt-Head Stand Mixer",18,"26","1"
"253","{""brand"": ""Vitamix"", ""model"": ""E310"", ""power"": ""1380 W"", ""capacity"": ""1.4 L"", ""deviceType"": ""Blender"", ""specialFeature"": ""Self-Cleaning""}","Experience true high-performance blending. With variable speed control and a pulse feature, you can create a variety of textures, from smooth purees to chunky salsas.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Kitchen/Vitamix_E310_Explorian_Blender/Vitamix_E310_Explorian_Blender_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Kitchen/Vitamix_E310_Explorian_Blender/Vitamix_E310_Explorian_Blender_3.jpg""]","19999.00","8PZ8aYoY5Kjs1qc","Vitamix E310 Explorian Blender",15,"26","1"
"254","{""brand"": ""Smeg"", ""color"": ""Pastel Green"", ""model"": ""TSF01"", ""power"": ""950 W"", ""capacity"": ""2 Slices"", ""deviceType"": ""Toaster""}","Combine retro style with modern functionality. This toaster features 6 browning levels, extra-wide slots, and functions for reheating, defrosting, and bagels.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Kitchen/Smeg_50's_Style_2-Slice_Toaster/Smeg_50's_Style_2-Slice_Toaster_1.jpeg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Kitchen/Smeg_50's_Style_2-Slice_Toaster/Smeg_50's_Style_2-Slice_Toaster_2.jpeg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Kitchen/Smeg_50's_Style_2-Slice_Toaster/Smeg_50's_Style_2-Slice_Toaster_3.jpeg""]","6499.00","EBBfyt2rVLpkYCJ","Smeg 50's Style 2-Slice Toaster",35,"26","1"
"255","{""brand"": ""Instant Pot"", ""model"": ""Duo 60"", ""power"": ""1000 W"", ""capacity"": ""5.7 L"", ""deviceType"": ""Multi-Cooker"", ""specialFeature"": ""13 Smart Touch Customizable Programs""}","A versatile kitchen appliance that replaces 7 devices: pressure cooker, slow cooker, rice cooker, steamer, sauté pan, yogurt maker, and warmer. Cooks food up to 70% faster.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Kitchen/Instant_Pot_Duo_7-in-1_Electric_Pressure_Cooker/Instant_Pot_Duo_7-in-1_Electric_Pressure_Cooker_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Kitchen/Instant_Pot_Duo_7-in-1_Electric_Pressure_Cooker/Instant_Pot_Duo_7-in-1_Electric_Pressure_Cooker_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Kitchen/Instant_Pot_Duo_7-in-1_Electric_Pressure_Cooker/Instant_Pot_Duo_7-in-1_Electric_Pressure_Cooker_3.jpg""]","5999.00","yMjrcOnl5rbMza7","Instant Pot Duo 7-in-1 Electric Pressure Cooker",50,"26","1"
"256","{""brand"": ""Nespresso"", ""model"": ""Vertuo Next"", ""power"": ""1500 W"", ""capacity"": ""1.1 L"", ""deviceType"": ""Capsule Coffee Machine"", ""specialFeature"": ""Centrifusion Extraction Technology""}","Take your coffee experience to the next level. The Vertuo Next uses barcode reading technology to brew the perfect cup of coffee or espresso topped with a rich, silky crema.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Kitchen/Nespresso_Vertuo_Next_Coffee_and_Espresso_Machine/Nespresso_Vertuo_Next_Coffee_and_Espresso_Machine_1.jpeg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Kitchen/Nespresso_Vertuo_Next_Coffee_and_Espresso_Machine/Nespresso_Vertuo_Next_Coffee_and_Espresso_Machine_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Kitchen/Nespresso_Vertuo_Next_Coffee_and_Espresso_Machine/Nespresso_Vertuo_Next_Coffee_and_Espresso_Machine_3.jpg""]","6999.00","jYqAKZxlnUwhAXO","Nespresso Vertuo Next Coffee and Espresso Machine",45,"26","1"
"257","{""brand"": ""Fellow"", ""color"": ""Matte Black"", ""model"": ""Stagg EKG"", ""power"": ""1200 W"", ""capacity"": ""0.9 L"", ""deviceType"": ""Electric Kettle""}","The ultimate kettle for coffee and tea lovers. Features precision temperature control, a refined gooseneck spout for optimal pour rate, and a minimalist design.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Kitchen/Fellow_Stagg_EKG_Electric_Pour-Over_Kettle/Fellow_Stagg_EKG_Electric_Pour-Over_Kettle_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Kitchen/Fellow_Stagg_EKG_Electric_Pour-Over_Kettle/Fellow_Stagg_EKG_Electric_Pour-Over_Kettle_2.jpeg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Kitchen/Fellow_Stagg_EKG_Electric_Pour-Over_Kettle/Fellow_Stagg_EKG_Electric_Pour-Over_Kettle_3.jpg""]","7499.00","8LfkWYhazFvjbiY","Fellow Stagg EKG Electric Pour-Over Kettle",20,"26","1"
"258","{""brand"": ""Cuisinart"", ""model"": ""DFP-14BCNY"", ""power"": ""720 W"", ""capacity"": ""14 Cups"", ""deviceType"": ""Food Processor"", ""specialFeature"": ""Extra-Large Feed Tube""}","Chop, mix, slice, and shred with ease. This large-capacity food processor features a heavy-duty motor, extra-large feed tube, and stainless steel blades for effortless meal prep.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Kitchen/Cuisinart_14-Cup_Food_Processor/Cuisinart_14-Cup_Food_Processor_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Kitchen/Cuisinart_14-Cup_Food_Processor/Cuisinart_14-Cup_Food_Processor_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Kitchen/Cuisinart_14-Cup_Food_Processor/Cuisinart_14-Cup_Food_Processor_3.jpg""]","12499.00","ACFtbEafufVwXFO","Cuisinart 14-Cup Food Processor",22,"26","1"
"259","{""brand"": ""Samsung"", ""color"": ""Clean White"", ""model"": ""MS23T5018AW"", ""power"": ""800 W"", ""capacity"": ""23 L"", ""deviceType"": ""Microwave""}","A stylish microwave that elevates your kitchen decor. Features a smooth glass touch control panel, ceramic enamel interior for easy cleaning, and Triple Distribution System for even cooking.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Kitchen/Samsung_Bespoke_Microwave_Oven/Samsung_Bespoke_Microwave_Oven_3.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Kitchen/Samsung_Bespoke_Microwave_Oven/Samsung_Bespoke_Microwave_Oven_4.jpg""]","5499.00","hR19ZnhGGYwrifo","Samsung Bespoke Microwave Oven",30,"26","1"
"260","{""brand"": ""Zara Home"", ""color"": ""Matte Off-White"", ""model"": ""Irregular Ceramic"", ""material"": ""100% Ceramic"", ""dimensions"": ""28x15x15 cm"", ""categoryType"": ""Vase""}","Add a touch of modern wabi-sabi to your home with this beautifully irregular ceramic vase. Perfect for dried flowers, pampas grass, or as a standalone sculptural piece on a sideboard.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Home+Decoration/Zara_Home_Irregular_Ceramic_Vase/Zara_Home_Irregular_Ceramic_Vase_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Home+Decoration/Zara_Home_Irregular_Ceramic_Vase/Zara_Home_Irregular_Ceramic_Vase_3.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Home+Decoration/Zara_Home_Irregular_Ceramic_Vase/Zara_Home_Irregular_Ceramic_Vase_4.jpg""]","1499.00","ZkD0DJBZfftJxG7","Zara Home Irregular Ceramic Vase",85,"27","1"
"261","{""brand"": ""IKEA"", ""color"": ""Walnut"", ""model"": ""STOCKHOLM"", ""material"": ""Walnut Veneer, Glass"", ""dimensions"": ""80 cm diameter"", ""categoryType"": ""Wall Mirror""}","A streamlined mirror with a beautiful walnut veneer frame. The clever design features a deeper frame at the bottom, creating a small shelf for keeping your keys, phone, or small decorative items.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Home+Decoration/IKEA_STOCKHOLM_Mirror/IKEA_STOCKHOLM_Mirror_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Home+Decoration/IKEA_STOCKHOLM_Mirror/IKEA_STOCKHOLM_Mirror_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Home+Decoration/IKEA_STOCKHOLM_Mirror/IKEA_STOCKHOLM_Mirror_3.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Home+Decoration/IKEA_STOCKHOLM_Mirror/IKEA_STOCKHOLM_Mirror_4.jpg""]","3499.00","3RRWPw7YtEutxXM","IKEA STOCKHOLM Mirror",40,"27","1"
"262","{""brand"": ""Diptyque"", ""model"": ""Baies (Berries)"", ""weight"": ""190g"", ""burnTime"": ""60 Hours"", ""material"": ""Paraffin and Soy Wax Blend"", ""categoryType"": ""Candle""}","A cult-favorite luxury candle that fills the room with the irresistible, elegant scent of freshly picked blackcurrant berries and blooming roses.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Home+Decoration/Diptyque_Baies_Scented_Candle/Diptyque_Baies_Scented_Candle_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Home+Decoration/Diptyque_Baies_Scented_Candle/Diptyque_Baies_Scented_Candle_2.webp"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Home+Decoration/Diptyque_Baies_Scented_Candle/Diptyque_Baies_Scented_Candle_3.jpg""]","2899.00","GjHXbVC2DRWDqTX","Diptyque Baies Scented Candle",120,"27","1"
"263","{""brand"": ""H&M Home"", ""color"": ""Sage Green"", ""model"": ""Washed Linen"", ""material"": ""100% Linen"", ""dimensions"": ""50x50 cm"", ""categoryType"": ""Cushion Cover""}","Soft, premium washed linen cushion cover with a concealed zipper at the bottom. A simple, elegant, and comfortable way to update your living room or bedroom decor.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Home+Decoration/H%26M_Home_Washed_Linen_Cushion_Cover/H%26M_Home_Washed_Linen_Cushion_Cover_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Home+Decoration/H%26M_Home_Washed_Linen_Cushion_Cover/H%26M_Home_Washed_Linen_Cushion_Cover_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Home+Decoration/H%26M_Home_Washed_Linen_Cushion_Cover/H%26M_Home_Washed_Linen_Cushion_Cover_3.jpg""]","399.00","qEmc3HQS75gRKEi","H&M Home Washed Linen Cushion Cover",250,"27","1"
"264","{""brand"": ""Kartell"", ""color"": ""Crystal"", ""model"": ""Bourgie"", ""style"": ""Contemporary Baroque"", ""material"": ""Transparent Polycarbonate"", ""categoryType"": ""Lighting/Table Lamp""}","A classic reinvented. The iconic Bourgie lamp combines baroque style with innovative polycarbonate material, creating a stunning play of reflections when illuminated.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Home+Decoration/Kartell_Bourgie_Table_Lamp/Kartell_Bourgie_Table_Lamp_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Home+Decoration/Kartell_Bourgie_Table_Lamp/Kartell_Bourgie_Table_Lamp_3.jpg""]","14500.00","T27fqH1SdJaJA8V","Kartell Bourgie Table Lamp",15,"27","1"
"265","{""brand"": ""Nude Glass (Paşabahçe)"", ""color"": ""Transparent"", ""model"": ""Magnolia"", ""material"": ""Lead-Free Crystal"", ""dimensions"": ""30 cm diameter"", ""categoryType"": ""Decorative Bowl""}","Crafted from fine lead-free crystal, this elegant centerpiece bowl features soft curves and a minimalist aesthetic. Perfect for displaying fruit or standing alone as a piece of glass art.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Home+Decoration/Pa%C5%9Fabah%C3%A7e_Nude_Glass_Magnolia_Bowl/Pa%C5%9Fabah%C3%A7e_Nude_Glass_Magnolia_Bowl_1.jpg""]","2199.00","CeUWaQgKyBRfEqk","Paşabahçe Nude Glass Magnolia Bowl",50,"27","1"
"266","{""brand"": ""Umbra"", ""color"": ""Black"", ""model"": ""Hub"", ""material"": ""Glass, Rubber Frame"", ""dimensions"": ""61 cm diameter"", ""categoryType"": ""Wall Mirror""}","A modern and versatile wall mirror with an innovative protective rubber frame. The large circular design instantly opens up any space and reflects light beautifully.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Home+Decoration/Umbra_Hub_Round_Wall_Mirror/Umbra_Hub_Round_Wall_Mirror_3.jpg""]","2799.00","2EKH1dGLY3ewY3r","Umbra Hub Round Wall Mirror",65,"27","1"
"267","{""brand"": ""Maison Berger"", ""model"": ""Paris Classic"", ""scent"": ""Ocean Breeze"", ""volume"": ""200ml"", ""longevity"": ""Up to 8 Weeks"", ""categoryType"": ""Room Fragrance""}","Elegantly fragrance your home with this stylish glass reed diffuser. The porous willow twigs continuously absorb the perfume and diffuse it slowly and gently into the air.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Home+Decoration/Maison_Berger_Paris_Reed_Diffuser/Maison_Berger_Paris_Reed_Diffuser_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Home+Decoration/Maison_Berger_Paris_Reed_Diffuser/Maison_Berger_Paris_Reed_Diffuser_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Home+and+Furniture/Home+Decoration/Maison_Berger_Paris_Reed_Diffuser/Maison_Berger_Paris_Reed_Diffuser_3.webp""]","1299.00","roIlxA7r5eLxYel","Maison Berger Paris Reed Diffuser",90,"27","1"
